date;match;tournament;player;oponent;player_wins;oponent_wins;best_of;tournament_tier;target
2020-12-06;Qual. (B);GG of the Year 2020: Qualifiers;Bly;aelliot;2;0;3;B;1
2020-12-03;Qual. (S);TeamLiquid StarLeague 6: North America Server Qualifiers - Bracket;Bly;Vanya;2;0;3;S;1
2020-12-03;Qual. (S);TeamLiquid StarLeague 6: North America Server Qualifiers - Bracket;Bly;MaNa;2;1;3;S;1
2020-12-03;Qual. (S);TeamLiquid StarLeague 6: North America Server Qualifiers - Bracket;Bly;Gerald;2;0;3;S;1
2020-12-02;Qual. (S);TeamLiquid StarLeague 6: North America Server Qualifiers - Bracket;Bly;SKillous;0;2;3;S;0
2020-12-02;Qual. (S);TeamLiquid StarLeague 6: North America Server Qualifiers - Bracket;Bly;souL;1;2;3;S;0
2020-12-02;Qual. (S);TeamLiquid StarLeague 6: North America Server Qualifiers - Bracket;Bly;PtitDrogo;2;1;3;S;1
2020-12-01;Qual. (B);OSC 2020 Super Series, Mid Season Playoffs #3: OSCE Members Qualifier #1;Bly;Gerald;3;2;5;B;1
2020-12-01;Qual. (S);TeamLiquid StarLeague 6: Europe Server Qualifiers;Bly;Elazer;1;2;3;S;0
2020-12-01;Qual. (S);TeamLiquid StarLeague 6: Europe Server Qualifiers;Bly;HolyHit;2;0;3;S;1
2020-12-01;Qual. (B);OSC 2020 Super Series, Mid Season Playoffs #3: OSCE Members Qualifier #1;Bly;Namshar;2;1;3;B;1
2020-12-01;Qual. (B);OSC 2020 Super Series, Mid Season Playoffs #3: OSCE Members Qualifier #1;Bly;Ziomek;2;0;3;B;1
2020-12-01;Qual. (B);OSC 2020 Super Series, Mid Season Playoffs #3: OSCE Members Qualifier #1;Bly;souL;0;2;3;B;0
2020-12-01;Qual. (B);OSC 2020 Super Series, Mid Season Playoffs #3: OSCE Members Qualifier #1;Bly;BYE;1;0;1;B;1
2020-11-29;Biw. (C);The Pizza Pie: Season 4 - Cup #9;Bly;MaxPax;1;3;5;C;0
2020-11-29;Biw. (C);The Pizza Pie: Season 4 - Cup #9;Bly;Vanya;2;0;3;C;1
2020-11-30;Week. (B);ESL Open Cup #47 Europe;Bly;uThermal;0;2;3;B;0
2020-11-30;Week. (B);ESL Open Cup #47 Europe;Bly;MaNa;2;0;3;B;1
2020-11-30;Week. (B);ESL Open Cup #47 Europe;Bly;Indy;2;1;3;B;1
2020-11-28;B-Tier;Taco Cup 6;Bly;Solar;0;3;5;B;0
2020-11-29;Biw. (C);The Pizza Pie: Season 4 - Cup #9;Bly;NasisNazty;2;0;3;C;1
2020-11-29;Mon. (B);King of CIS: November 2020;Bly;Rail;1;0;1;B;1
2020-11-29;Mon. (B);King of CIS: November 2020;Bly;Kas;1;0;1;B;1
2020-11-29;Mon. (B);King of CIS: November 2020;Bly;Hellraiser;0;1;1;B;0
2020-11-28;B-Tier;Taco Cup 6;Bly;MaNa;2;0;3;B;1
2020-11-28;Week. (B);OSC King of the Hill Weekly #50;Bly;souL;0;1;1;B;0
2020-11-27;B-Tier;Taco Cup 6;Bly;Kelazhur;2;1;3;B;1
2020-11-28;Week. (C);REGENERATE Open Weekly Cup #100;Bly;kiyj;1;2;3;C;0
2020-11-28;Week. (C);REGENERATE Open Weekly Cup #100;Bly;FedukTO;2;0;3;C;1
2020-11-27;B-Tier;Alpha X Rumble #2 - Playoffs;Bly;SKillous;0;3;5;B;0
2020-11-27;B-Tier;Alpha X Rumble #2 - Playoffs;Bly;Hellraiser;2;0;3;B;1
2020-11-26;B-Tier;Alpha X Rumble #2 - Group B;Bly;Vanya;2;1;3;B;1
2020-11-26;B-Tier;Alpha X Rumble #2 - Group B;Bly;Krystianer;2;1;3;B;1
2020-11-26;B-Tier;Alpha X Rumble #2 - Group B;Bly;SKillous;1;2;3;B;0
2020-11-26;B-Tier;Alpha X Rumble #2 - Group B;Bly;souL;0;2;3;B;0
2020-11-23;Week. (B);ESL Open Cup #46 Europe;Bly;MaNa;0;2;3;B;0
2020-11-23;Week. (B);ESL Open Cup #46 Europe;Bly;Bee;2;0;3;B;1
2020-11-23;Week. (B);ESL Open Cup #46 Americas;Bly;Cham;1;2;3;B;0
2020-11-23;Week. (B);ESL Open Cup #46 Americas;Bly;Nice;2;1;3;B;1
2020-11-23;B-Tier;The Buckstar Invitational;Bly;JimRising;0;2;3;B;0
2020-11-23;B-Tier;The Buckstar Invitational;Bly;Nina;0;2;3;B;0
2020-11-23;Week. (B);ESL Open Cup #46 Americas;Bly;Nitix;2;0;3;B;1
2020-11-23;B-Tier;The Buckstar Invitational;Bly;SpeCial;2;0;3;B;1
2020-11-22;Showm. (C);OSCE Challenge Match - Detailed Results;Bly;Silky;1;3;5;C;0
2020-11-22;Qual. (A);ASUS ROG Online 2020: America Server Qualifier;Bly;Kelazhur;0;2;3;A;0
2020-11-21;B-Tier;Free TON League;Bly;SKillous;2;3;5;B;0
2020-11-20;Week. (B);OSC King of the Hill Weekly #49;Bly;souL;0;1;1;B;0
2020-11-20;B-Tier;Free TON League;Bly;Couguar;2;0;3;B;1
2020-11-20;Qual. (A);ASUS ROG Online 2020: Europe Server Qualifier;Bly;MaNa;0;2;3;A;0
2020-11-20;Qual. (A);ASUS ROG Online 2020: Europe Server Qualifier;Bly;MarineLorD;2;1;3;A;1
2020-11-19;B-Tier;WardiTV !Raid Invitational #4;Bly;uThermal;0;2;3;B;0
2020-11-19;B-Tier;WardiTV !Raid Invitational #4;Bly;MaxPax;0;2;3;B;0
2020-11-19;B-Tier;OSC 2020 Super Series, Mid Season Playoffs #2;Bly;MaxPax;0;3;5;B;0
2020-11-19;B-Tier;WardiTV !Raid Invitational #4;Bly;uThermal;2;1;3;B;1
2020-11-16;Week. (B);ESL Open Cup #45 Europe;Bly;souL;0;2;3;B;0
2020-11-16;Week. (B);ESL Open Cup #45 Europe;Bly;Ashbringer;2;0;3;B;1
2020-11-14;Week. (B);OSC King of the Hill Weekly #48;Bly;Krystianer;0;1;1;B;0
2020-11-14;Week. (C);REGENERATE Open Weekly Cup #98;Bly;goblin;1;3;5;C;0
2020-11-14;Week. (C);REGENERATE Open Weekly Cup #98;Bly;Bee;2;0;3;C;1
2020-11-14;Week. (C);REGENERATE Open Weekly Cup #98;Bly;Unix;2;0;3;C;1
2020-11-14;Week. (C);REGENERATE Open Weekly Cup #98;Bly;Shinobi;2;0;3;C;1
2020-11-12;Mon. (B);aX IndyK Showdown #2;Bly;souL;0;2;3;B;0
2020-11-12;Mon. (B);aX IndyK Showdown #2;Bly;MaxPax;1;3;5;B;0
2020-11-10;Week. (B);ESL Open Cup #44 Americas;Bly;Solar;0;3;5;B;0
2020-11-09;Week. (B);ESL Open Cup #44 Europe;Bly;uThermal;0;2;3;B;0
2020-11-09;Week. (B);ESL Open Cup #44 Europe;Bly;Arrogfire;2;1;3;B;1
2020-11-09;Week. (B);ESL Open Cup #44 Europe;Bly;Spy;2;0;3;B;1
2020-11-09;Week. (B);ESL Open Cup #44 Americas;Bly;Nice;2;0;3;B;1
2020-11-09;Week. (B);ESL Open Cup #44 Americas;Bly;Nitix;2;0;3;B;1
2020-11-09;Week. (B);ESL Open Cup #44 Americas;Bly;GFG;2;0;3;B;1
2020-11-08;Week. (B);OSC King of the Hill Weekly #47;Bly;MaxPax;0;1;1;B;0
2020-11-08;Week. (B);OSC King of the Hill Weekly #47;Bly;souL;1;0;1;B;1
2020-11-08;Week. (C);PassionCraft Sunday Showdown #35;Bly;MaxPax;0;2;3;C;0
2020-11-08;Week. (C);PassionCraft Sunday Showdown #35;Bly;YoungYakov;2;0;3;C;1
2020-11-08;Week. (C);PassionCraft Sunday Showdown #35;Bly;Ricus;2;1;3;C;1
2020-11-08;Week. (C);PassionCraft Sunday Showdown #35;Bly;Ashbringer;2;0;3;C;1
2020-11-07;Week. (C);REGENERATE Open Weekly Cup #97;Bly;Vanya;3;0;5;C;1
2020-11-07;Week. (C);REGENERATE Open Weekly Cup #97;Bly;Kas;2;1;3;C;1
2020-11-07;Week. (C);REGENERATE Open Weekly Cup #97;Bly;aelliot;2;0;3;C;1
2020-11-07;Week. (C);REGENERATE Open Weekly Cup #97;Bly;BlueCheese;2;1;3;C;1
2020-11-05;B-Tier;OSC 2020 Super Series, Mid Season Playoffs #2;Bly;starkiller;1;2;3;B;0
2020-11-03;Week. (C);OSC Matiz Open #8;Bly;Cham;3;1;5;C;1
2020-11-03;Week. (C);OSC Matiz Open #8;Bly;control;2;0;3;C;1
2020-11-03;Week. (B);ESL Open Cup #43 Americas;Bly;SKillous;0;3;5;B;0
2020-11-03;Week. (C);OSC Matiz Open #8;Bly;Azura;2;0;3;C;1
2020-11-03;Week. (C);OSC Matiz Open #8;Bly;GreatTeacher;2;0;3;C;1
2020-11-02;Week. (B);ESL Open Cup #43 Europe;Bly;MaNa;1;2;3;B;0
2020-11-02;Week. (B);ESL Open Cup #43 Europe;Bly;goblin;2;0;3;B;1
2020-11-02;Week. (B);ESL Open Cup #43 Europe;Bly;Shoes;2;0;3;B;1
2020-11-02;B-Tier;OSC 2020 Super Series, Mid Season Playoffs #2;Bly;Gerald;2;0;3;B;1
2020-11-02;Week. (B);ESL Open Cup #43 Americas;Bly;SpeCial;2;1;3;B;1
2020-11-02;Week. (B);ESL Open Cup #43 Americas;Bly;YanXII;2;0;3;B;1
2020-11-02;Week. (B);ESL Open Cup #43 Americas;Bly;starkiller;2;0;3;B;1
2020-11-01;S-Tier;DH Masters Winter: EU - Group A;Bly;Hellraiser;2;0;3;S;1
2020-10-31;Week. (B);OSC King of the Hill Weekly #46;Bly;Snoxtar;0;1;1;B;0
2020-10-31;Week. (B);OSC King of the Hill Weekly #46;Bly;Clem;1;0;1;B;1
2020-10-31;Week. (C);REGENERATE Open Weekly Cup #96;Bly;BlueCheese;1;2;3;C;0
2020-10-31;Week. (C);REGENERATE Open Weekly Cup #96;Bly;Exostriker;2;0;3;C;1
2020-10-31;Week. (C);REGENERATE Open Weekly Cup #96;Bly;Dima;1;0;1;C;1
2020-10-30;S-Tier;DH Masters Winter: EU - Group A;Bly;Reynor;0;2;3;S;0
2020-10-29;S-Tier;DH Masters Winter: EU - Group A;Bly;Ziggy;1;2;3;S;0
2020-10-27;S-Tier;DH Masters Winter: EU - Group A;Bly;Gerald;1;2;3;S;0
2020-10-26;Week. (B);ESL Open Cup #42 Europe;Bly;Elazer;1;2;3;B;0
2020-10-26;Week. (B);ESL Open Cup #42 Europe;Bly;Garitos;2;0;3;B;1
2020-10-25;Biw. (C);OSC Elite SC2 Cup #11;Bly;Krystianer;0;2;3;C;0
2020-10-25;Biw. (C);OSC Elite SC2 Cup #11;Bly;Kelazhur;0;2;3;C;0
2020-10-25;Biw. (C);OSC Elite SC2 Cup #11;Bly;Marsman;2;0;3;C;1
2020-10-25;Week. (C);SCR Cup #3;Bly;EnigmA;3;0;5;C;1
2020-10-25;Week. (C);SCR Cup #3;Bly;JEROS;2;0;3;C;1
2020-10-25;Week. (C);SCR Cup #3;Bly;DeeDan;2;0;3;C;1
2020-10-25;Biw. (C);OSC Elite SC2 Cup #11;Bly;Trifax;2;0;3;C;1
2020-10-24;S-Tier;DH Masters Winter: EU - Group A;Bly;MaNa;2;1;3;S;1
2020-10-24;B-Tier;BeAsT RTG Edition #5;Bly;Krystianer;3;2;5;B;1
2020-10-24;B-Tier;BeAsT RTG Edition #5;Bly;Krystianer;2;1;3;B;1
2020-10-24;B-Tier;BeAsT RTG Edition #5;Bly;Ziomek;2;0;3;B;1
2020-10-24;B-Tier;BeAsT RTG Edition #5;Bly;BlueCheese;2;1;3;B;1
2020-10-22;S-Tier;DH Masters Winter: EU - Group A;Bly;Denver;0;2;3;S;0
2020-10-21;S-Tier;DH Masters Winter: EU - Group A;Bly;ShaDoWn;0;2;3;S;0
2020-10-20;Week. (C);OSC Matiz Open #6;Bly;Gerald;3;1;5;C;1
2020-10-20;Week. (C);OSC Matiz Open #6;Bly;JusticeSimon;2;0;3;C;1
2020-10-20;Week. (C);OSC Matiz Open #6;Bly;Enfury;1;0;1;C;1
2020-10-19;Week. (B);ESL Open Cup #41 Europe;Bly;Vanya;0;2;3;B;0
2020-10-19;Week. (B);ESL Open Cup #41 Europe;Bly;XY;2;0;3;B;1
2020-10-18;Qual. (A);Cheeseadelphia Winter Championship 2021: Qualifier #1;Bly;Solar;1;3;5;A;0
2020-10-18;Qual. (A);Cheeseadelphia Winter Championship 2021: Qualifier #1;Bly;goblin;2;0;3;A;1
2020-10-18;Qual. (A);Cheeseadelphia Winter Championship 2021: Qualifier #1;Bly;Vindicta;2;0;3;A;1
2020-10-18;Qual. (A);Cheeseadelphia Winter Championship 2021: Qualifier #1;Bly;Rail;2;0;3;A;1
2020-10-17;Week. (B);OSC King of the Hill Weekly #44;Bly;SpeCial;0;1;1;B;0
2020-10-17;Week. (C);REGENERATE Open Weekly Cup #94;Bly;Krystianer;3;0;5;C;1
2020-10-17;Week. (C);REGENERATE Open Weekly Cup #94;Bly;Kas;2;0;3;C;1
2020-10-17;Week. (C);REGENERATE Open Weekly Cup #94;Bly;aelliot;2;0;3;C;1
2020-10-17;Week. (C);REGENERATE Open Weekly Cup #94;Bly;ZipperTheFly;2;0;3;C;1
2020-10-15;B-Tier;Forty Cup;Bly;Bee;3;4;5;B;0
2020-10-15;B-Tier;Forty Cup;Bly;Vanya;2;1;3;B;1
2020-10-15;B-Tier;Forty Cup;Bly;Bee;0;2;3;B;0
2020-10-15;B-Tier;Forty Cup;Bly;YoungYakov;2;0;3;B;1
2020-10-15;B-Tier;Forty Cup;Bly;Ashbringer;1;0;1;B;1
2020-10-14;Qual. (S);DH SC2 Masters 2020 Fall: Europe Qualifiers - Bracket;Bly;ArT;3;2;5;S;1
2020-10-14;Qual. (S);DH SC2 Masters 2020 Fall: Europe Qualifiers - Bracket;Bly;Marsman;2;0;3;S;1
2020-10-14;Qual. (S);DH SC2 Masters 2020 Fall: Europe Qualifiers - Bracket;Bly;MysticMuse;2;0;3;S;1
2020-10-12;Week. (B);ESL Open Cup #40 Americas;Bly;Nice;0;2;3;B;0
2020-10-12;Week. (B);ESL Open Cup #40 Americas;Bly;YanXII;2;0;3;B;1
2020-10-12;Week. (B);ESL Open Cup #40 Europe;Bly;SKillous;0;2;3;B;0
2020-10-12;Biw. (C);OSC Elite SC2 Cup #10;Bly;Cham;3;1;5;C;1
2020-10-12;Biw. (C);OSC Elite SC2 Cup #10;Bly;Lillekanin;2;0;3;C;1
2020-10-12;Biw. (C);OSC Elite SC2 Cup #10;Bly;Cham;0;2;3;C;0
2020-10-12;Biw. (C);OSC Elite SC2 Cup #10;Bly;Bee;2;0;3;C;1
2020-10-12;Week. (B);ESL Open Cup #40 Americas;Bly;ShOckWavE;2;0;3;B;1
2020-10-12;Week. (B);ESL Open Cup #40 Europe;Bly;vmgNarra;2;0;3;B;1
2020-10-12;Biw. (C);OSC Elite SC2 Cup #10;Bly;Mixu;1;0;1;C;1
2020-10-10;Week. (C);REGENERATE Open Weekly Cup #93;Bly;Vanya;1;2;3;C;0
2020-10-10;Week. (C);REGENERATE Open Weekly Cup #93;Bly;Nicoract;2;0;3;C;1
2020-10-10;Week. (C);REGENERATE Open Weekly Cup #93;Bly;lirka;2;0;3;C;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;MaxPax;0;1;1;B;0
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Lillekanin;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Cham;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Gerald;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Marsman;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Snoxtar;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Krystianer;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;NasisNazty;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Mixu;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;Bee;1;0;1;B;1
2020-10-07;Week. (B);OSC King of the Hill Weekly #43;Bly;SpeCial;1;0;1;B;1
2020-10-05;Week. (B);ESL Open Cup #39 Americas;Bly;Armani;0;2;3;B;0
2020-10-05;Week. (B);ESL Open Cup #39 Europe;Bly;goblin;0;2;3;B;0
2020-10-05;Week. (B);ESL Open Cup #39 Americas;Bly;Ashbringer;1;0;1;B;1
2020-10-05;Week. (B);ESL Open Cup #39 Europe;Bly;Mixu;2;0;3;B;1
2025-05-29;Qual. (S);EWC 2025 Europe Quali - Bracket;YoungYakov;Bly;3;0;5;S;1
2025-05-29;Qual. (S);EWC 2025 Europe Quali - Bracket;Ashbringer;Bly;0;2;3;S;0
2025-05-28;Qual. (S);EWC 2025 Europe Quali - Bracket;Shameless;Bly;2;1;3;S;1
2024-07-04;Qual. (S);EWC 2024 EU Qualifier;ShoWTimE;Bly;2;0;3;S;1
2024-07-04;Qual. (S);EWC 2024 EU Qualifier;GunGFuBanDa;Bly;1;2;3;S;0
2024-04-27;S-Tier;ESL Spring: Europe - Playoffs;Wayne;Bly;3;1;5;S;1
2024-04-25;S-Tier;ESL Spring: Europe - Playoffs;Clem;Bly;3;0;5;S;1
2024-04-21;S-Tier;ESL Spring: Europe - Gr B R 5;YoungYakov;Bly;1;2;3;S;0
2024-04-19;S-Tier;ESL Spring: Europe - Gr B R 4;Nicoract;Bly;1;2;3;S;0
2024-04-16;S-Tier;ESL Spring: Europe - Gr B R 3;GunGFuBanDa;Bly;2;1;3;S;1
2024-04-12;S-Tier;ESL Spring: Europe - Gr B R 2;MaxPax;Bly;2;0;3;S;1
2024-04-11;S-Tier;ESL Spring: Europe - Gr B R 1;AqueroN;Bly;1;2;3;S;0
2024-03-22;Showm. (B);Basilisk Big Brain Bouts #54 - Main Event;CuKu;Bly;3;0;5;B;1
2023-12-23;A-Tier;WardiTV TLMC #11 - Playoffs;Clem;Bly;3;0;5;A;1
2023-12-19;Qual. (A);WardiTV TLMC #11 Open;Nice;Bly;2;3;5;A;0
2023-12-19;Qual. (A);WardiTV TLMC #11 Open;Strange;Bly;0;2;3;A;0
2023-12-07;Qual. (S);IEM Katowice 2024: EU Qualifier - Bracket;GuMiho;Bly;3;1;5;S;1
2023-12-07;Qual. (S);IEM Katowice 2024: EU Qualifier - Bracket;MaNa;Bly;1;2;3;S;0
2023-11-11;S-Tier;ESL Winter: Europe - Playoffs;Harstem;Bly;3;1;5;S;1
2023-11-10;S-Tier;ESL Winter: Europe - Playoffs;SKillous;Bly;3;0;5;S;1
2023-11-05;S-Tier;ESL Winter: Europe - Gr A R 5;ShaDoWn;Bly;0;2;3;S;0
2023-11-03;S-Tier;ESL Winter: Europe - Gr A R 4;Elazer;Bly;2;1;3;S;1
2023-11-01;S-Tier;ESL Winter: Europe - Gr A R 3;Spatz;Bly;1;2;3;S;0
2023-10-28;S-Tier;ESL Winter: Europe - Gr A R 2;Spirit;Bly;2;0;3;S;1
2023-10-26;S-Tier;ESL Winter: Europe - Gr A R 1;MaNa;Bly;0;2;3;S;0
2023-05-17;S-Tier;ESL Summer: Europe - Playoffs;Elazer;Bly;3;1;5;S;1
2023-05-14;S-Tier;ESL Summer: Europe - Gr B R 5;Strange;Bly;1;2;3;S;0
2023-05-13;S-Tier;ESL Summer: Europe - Gr B R 4;Hellraiser;Bly;0;2;3;S;0
